Edge,CO2_Emissions,CO_Emissions,HC_Emissions,NOx_Emissions,Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Step_Count
-113080990#0,5121.121965766152,29.41910422281277,0.2585516012727719,1.8259383814492625,21.820808248484827,6.763269184139755,1,10,147.58,500
-113080996#0,21752.147602372308,234.25188452020677,1.6059633224020875,8.314895386211225,24.405251759607278,11.098021141837975,3,10,270.85,500
-113080996#1,9829.65677267768,155.2855905109279,0.956529962889821,3.875517509874654,29.499450365802748,8.119473313227004,1,12,239.52,500
-113080996#2,11321.32842356662,162.12940582182537,1.014344882352625,4.851297122246781,17.60889082426538,15.00094484293107,1,12,264.15,500
-15801485#1,9683.574769334546,125.16045092141039,0.8091538549321791,3.9438191721114526,23.3374517074017,17.432066067049345,1,12,406.82,500
-15801604#0,9887.600348926351,160.31222943872226,0.9687882067526988,4.306380542523891,16.37765410038599,7.1481543866066195,2,12,117.07,500
-18649875#5,2963.902846178064,0.0,0.03140710565210604,0.9219012907724536,18.807877449399317,17.37516638329845,2,12,326.79,500
-18649875#6,12602.533168764787,193.98650062639587,1.190593001280931,5.492814681891789,16.085740176751276,9.142880488182962,1,11,147.07,500
-18651172#0,3290.485133742857,0.0,0.040622953286046926,0.9951935613866968,20.40602160183583,3.8042692257571664,1,12,77.63,500
-18651172#1,13255.917152720616,120.85685050037377,0.8725312923944768,5.1352260137682375,20.305868802909945,17.134455234446293,3,14,347.93,500
-18651172#2,10366.11420578507,137.2768976927167,0.8792987526853838,4.325284621793518,20.774972389219332,11.534552032634718,1,14,239.63,500
-18651172#3,5596.384348084686,43.327874872901724,0.33585200528453374,1.9917929187537924,20.46279531435626,52.800704077901784,4,12,1080.45,500
-193740488#1,2472.6203471932927,0.0,0.0487163552731184,0.7747786205095597,13.576712960522554,55.39116884821104,1,12,752.03,500
-193740489#1,10713.971553631854,147.58483157191262,0.9334129707265457,4.54612308696788,18.382325063776396,7.692171665413435,1,11,141.4,500
-193740490#4,6615.482004922771,60.18850181004821,0.4348419478715599,2.562458988942049,20.47792546022387,13.76067124315626,1,12,281.79,500
-207764639#1,8673.689101678776,130.39756811141118,0.8025034316049151,3.716220641446761,12.962479756856673,13.468873492947855,1,11,174.59,500
-244599303#13,2642.785615432507,9.450630220613776,0.10178354893369551,0.8819305024996894,12.24661185607511,30.30470830312921,4,11,371.13,500
-244599306#0,4287.945572093633,23.214475210022336,0.20626526994635025,1.5717828214390912,15.989655415317948,16.81712288448669,1,14,268.9,500
-244599306#2,3355.969479781934,12.505303565788715,0.13379149104331997,1.1735973070770374,14.300631406315867,10.326816754033477,1,11,147.68,500
-244599306#3,9238.156529760041,50.93100936410676,0.45050239460247343,3.3974600395201704,16.086430258914277,9.962434015538786,3,10,160.26,500
-24802964#0,10661.587195562068,155.91285871048595,0.9767120646801243,4.330637022555119,26.64628137059243,4.345446870788846,1,12,115.79,500
-26704730#2,6608.656681758768,61.31085688156396,0.4390276985796061,2.587371611995557,19.287482365833082,4.629945905132283,1,12,89.3,500
-26704730#3,5214.591189086123,31.4109879014264,0.270030517661672,1.8674538734360575,21.932344270846187,7.831356186958723,1,10,171.76,500
-26704742#2,2570.1888667129197,12.939504715981672,0.11578251427783502,0.8644369621408748,12.092536289587496,11.674970131912334,2,9,141.18,500
-31671458#3,13440.476451899218,200.98178059197872,1.246864237198868,5.742513720032494,21.757273570531826,8.209668340151035,2,10,178.62,500
-31899386#3,4018.5603853485195,30.391027278718987,0.23153372082724813,1.5037847338875852,13.595634414756569,26.355518916504767,1,14,358.32,500
-36499548#0,8969.40824743887,138.69315169991583,0.8475754804648379,3.8637049358848765,12.646071925592762,81.28294746764368,1,10,1027.91,500
-36499548#4,10234.171122125852,66.21594712189462,0.5264239831653895,3.7742297815791153,19.13762773654866,12.989593246463238,2,12,248.59,500
-36499548#7,11758.704016291293,182.30228259739343,1.1160002662971886,5.124128710434503,9.654167788507996,11.428224826518264,2,12,110.33,500
-36938457#2,5709.173447084579,35.16845593053865,0.28809796271050797,1.9873633048800272,11.670007466329457,15.544977201035032,3,11,181.41,500
-36938458#1,4858.144709184742,46.07740800498825,0.3238903395167603,1.8935375743079121,13.853275247132858,33.34951423098431,1,12,462.0,500
-36943638#12,14380.78001802484,221.33132448626768,1.363559397972543,6.1675403226787795,23.020837168258986,2.2735923814345957,1,12,52.34,500
-36943848#0,3146.3216181870785,23.950253611619843,0.1802529814332805,1.1335125489910605,11.950787711418485,3.553740642503562,1,12,42.47,500
-36943849#1,15663.631753858415,195.3642977671078,1.2824331287481328,5.990927879772254,26.64220147286097,5.231925002218355,2,12,139.39,500
-36943849#10,11236.180239849966,162.79263364611953,1.0149085448255761,4.828989597988676,16.86990732026501,5.243063777460666,1,11,88.45,500
-36943853,4864.869029728232,42.747622733037815,0.30904682508771875,1.8819958965584598,14.445960361487582,39.01436705464994,1,14,563.6,500
-36954179#1,4542.360576010932,27.434389420303468,0.23189787302482384,1.6859324675199423,16.231291269807677,5.150545240692398,1,12,83.6,500
-37629243#3,3718.263512855493,27.799596296056848,0.21215872455368212,1.3758037460175303,13.04686014200695,2.67880544587671,1,12,34.95,500
-37948285#13,3026.1854653111836,15.039768225271802,0.13681534977742388,1.0546749193662357,12.829950901109635,2.678887882340018,1,11,34.37,500
-37948285#6,6770.299049345233,144.49467106887184,0.8194561943583717,2.965963487807773,7.202306391774666,1.6078182973755244,1,10,11.58,500
-37948381#2,4221.657375934569,32.96392403783165,0.24835689852440532,1.5931621132864635,13.854805566353711,6.988910781624457,1,14,96.83,500
-37948400#1,11332.718428991244,162.18316829609688,1.0149027571016398,4.855187732883759,17.670465945243652,2.0265453164034395,1,12,35.81,500
-37948403#0,8782.51838349547,133.29692438199555,0.8183942306357138,3.769974094214914,12.866782745314346,2.0782195929854974,1,12,26.74,500
-4020923#1,28596.405446681467,376.6730345367446,2.4183772626415445,11.751503147849677,21.457475182628116,11.712934437108228,3,10,251.33,500
-49000030#2,3091.5613729485417,147.46977567505846,0.7437450714673093,1.3810476392011515,1.5821118882857264,147.1008477486198,1,12,232.73,500
-49000300#3,14558.494897680595,147.86556101373773,1.0299558015468941,5.683344981851212,21.93354612871707,18.2268748361022,2,12,399.78,500
-49000300#5,11099.274983221,173.3772723417418,1.0689382905419276,4.5017376006503,28.252637692231044,7.667956612050138,1,12,216.64,500
-49000302#1,2471.408193050521,17.798818667487286,0.13539030990306727,0.8393444643616288,10.993477904645529,77.26763153278827,1,12,849.44,500
-55857755#2,4896.496119485974,109.29718901649841,0.6126672994294223,2.0893287913296965,6.915242309216411,6.513148489384406,1,12,45.04,500
-571710225#1,3261.6439304325568,13.87368656122711,0.13754032644625158,1.142898017331993,12.997716595456538,9.420116148924183,2,11,122.44,500
-571710226#2,12838.122045554428,191.31044059811788,1.1892952404584987,5.419054926128973,23.348279538127237,18.962853313324384,4,11,442.75,500
-621208171#13,9753.394002105106,154.746729906772,0.9401653860565095,4.233332957334978,12.658363159993465,12.373637730273561,1,12,156.63,500
-621208171#5,8323.554723357936,108.52480704954328,0.7029871315373953,3.223831217447514,26.806837696819677,4.774901144538422,1,12,128.0,500
-621208171#6,9391.351565815798,140.97018344300403,0.8794589983762013,3.685991423616013,28.70285110432907,2.160760956274686,1,14,62.02,500
-621208171#8,68508.44827601091,991.291627920889,6.212890516083868,28.48658190181204,24.315089811264595,16.34540538755796,7,12,397.44,500
-66974322#3,5538.475378240973,125.05361749572505,0.7004208489357268,2.397841345794471,6.70338861234486,33.01762926177396,1,11,221.33,500
-66974322#6,3496.6016762851823,10.849730391669064,0.12999736832012018,1.2190240542786135,14.10110348843833,79.22145957697086,2,12,1117.11,500
-66974322#7,2794.0873744979485,7.020725677199711,0.0946196615529099,0.9331356145348955,13.309746088953906,6.18043345456978,1,12,82.26,500
104731235#0,15593.812735078074,168.98570326389353,1.151368700922791,6.187371667971398,21.600976686511153,7.287633438274194,2,10,157.42,500
104731235#2,3468.2049020963177,0.0,0.061501150517656956,1.055175710978073,21.425691034675285,0.6972937290947181,1,12,14.94,500
104732120#0,5980.071204283964,43.7933939447636,0.3340517546504147,2.1255379370592733,11.834715438298021,63.361050285450645,2,11,749.86,500
104732120#4,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,231110.0,1,12,231.11,500
104734419,8449.362069382532,122.90170213225657,0.7628774529940161,3.599559852025658,13.394301165130157,13.5468060455722,1,12,181.45,500
111771216#11,3846.6659104422724,18.062287198104816,0.17154116253136478,1.3842340749030644,15.146799068205137,3.0970239843261305,1,10,46.91,500
111771216#5,7117.301898531209,79.60713898965209,0.5335569417035879,2.8958713924715336,16.440178896667764,7.021821400215929,1,11,115.44,500
111771216#9,9264.170030544123,134.73078810931761,0.8371823253220091,3.9640026852765233,15.270862237336472,18.097209948257802,2,12,276.36,500
111771263#0,7674.501335970132,44.09631300124535,0.37847537776073725,2.797423834169337,14.381719702487562,25.42463680033721,2,12,365.65,500
111771273#0,18647.38053209757,317.54360020327425,1.910522931416523,8.113220243766843,26.002471315448172,4.773392440058565,1,10,124.12,500
111771273#4,13577.446446503807,150.9788067487082,1.0281201331541794,5.01373736256422,27.205397395821308,14.012660592804082,4,12,381.22,500
113081035#1,2720.148150521916,6.119593711910751,0.08865984131009647,0.9006026081974176,13.215532061382296,1.0744932503697269,1,11,14.2,500
15801604#1,4510.851248923428,18.45798574961609,0.19163003754901012,1.6023642461082053,19.082342807457994,1.1743841008474836,1,12,22.41,500
18649875#5,7689.58871787589,82.4664457458211,0.5628204733850563,3.075086655647361,20.231809590334297,16.248670121779657,1,12,328.74,500
18651172#0,3600.672097551776,0.0,0.07682406138320694,1.130748529020804,20.630357934762046,3.7629012664484045,2,12,77.63,500
18651172#1,18258.7528628418,232.39708679232604,1.507052411404831,7.446337287696517,22.202585598973737,15.705828424601064,3,14,348.71,500
18651172#2,10075.191061494084,145.11506741267453,0.9049813900666525,4.317360802597013,15.387049551749154,15.569586566566063,1,14,239.57,500
18651172#3,20112.892593943456,188.20835933104212,1.3490076641231887,7.719741320370692,20.649193591738218,52.42916606841045,5,12,1082.62,500
193740494#0,3113.410953574246,70.19654325127387,0.3902556443208119,1.2426256972910614,13.818442350953706,49.03808857683819,2,12,677.63,500
24327852#2,12513.065845959158,158.44207189340463,1.0189330129427816,5.138109290919655,13.22941625178502,44.74347081793061,2,12,591.93,500
244599303#0,2399.6461284554193,12.987085167618108,0.1117204293595084,0.7952880647418228,10.92586647635783,15.704932910474303,2,11,171.59,500
244599303#13,10358.39288230678,85.34264301489824,0.6251417510804194,3.816026526418467,11.945079333517523,31.040396605789194,4,11,370.78,500
244599306#0,13962.444053148396,154.78452957064542,1.0407761095577257,5.647165231743364,15.534527948467378,17.311115013735026,3,14,268.92,500
244599306#1,8754.98727499268,115.11322201833893,0.735772305878162,3.679236573660693,16.00585083596948,0.8346947711131022,1,11,13.36,500
244599306#3,7275.220717233919,76.87450481029241,0.525934326158404,2.924389111294102,17.747912965158875,9.048951294457868,2,10,160.6,500
31671458#0,30709.83275518095,482.39092191604163,2.9561090126007765,13.264447297305129,22.80394782571012,18.15168159318967,2,12,413.93,500
31899386#2,2874.256206825776,1.7918990707848081,0.07307171444731968,0.942812783955219,14.441058312480104,7.948170938469655,1,14,114.78,500
36499548#0,20508.48924197248,118.63222051132159,1.0354073246340174,7.438314288221557,21.409295604977217,48.08331946057482,6,10,1029.43,500
36499548#5,5648.433216395631,49.13726524906296,0.35832368090831873,2.2013394923695904,16.609670580056942,16.80587213663108,2,11,279.14,500
36937984#3,5439.442795893846,91.0213599115831,0.5425835325460713,2.2741724328207202,9.654495425964708,4.113109825833498,1,12,39.71,500
36943638#7,5268.179222174854,32.96876650587065,0.27699594928611615,1.9415205705715735,19.849720844457156,2.085167863282962,1,12,41.39,500
36943638#8,5425.344677839647,35.53967071022274,0.2937252537816834,1.9775009752564299,21.476512046138406,20.400891870092096,1,14,438.14,500
36943639#0,5681.688631971151,41.13694462809965,0.3260468604484301,2.0843221656968116,21.183947709389052,5.366799501190745,3,12,113.69,500
36943848#0,3872.314940073534,33.094066764028504,0.24004335220310904,1.4562123142296275,12.739282897954178,3.3337826265574435,1,12,42.47,500
36943848#4,2475.4180309330336,19.624518311725975,0.1437950947111989,0.846422007788959,10.79017456633761,3.2010603524205568,1,12,34.54,500
36943849#1,11223.145143988297,185.15741174666934,1.1274041084175055,4.529431954124813,29.667266400545035,4.701477989810262,1,12,139.48,500
36954179#0,2179.605734440495,39.84162505661164,0.22864881391967035,0.776238266166196,8.100992647843567,8.119992556407297,1,12,65.78,500
36954179#1,2742.9277024567828,5.230780161907265,0.0852205224112643,0.9061655727890965,13.422969175908287,6.294434479641338,1,12,84.49,500
37629243#1,3969.6020954083965,29.751401341623307,0.2273915820270595,1.482132629050157,13.537527058367276,36.88192074130694,1,12,499.29,500
37948285#10,3543.4057841313825,32.3823842381368,0.2285156075851324,1.3217267453416663,11.296059475178602,16.30834189610951,2,10,184.22,500
37948285#11,2741.4675655077494,12.544421658365476,0.11830340503447562,0.9321660542231884,12.35919178306274,7.144480120537325,1,12,88.3,500
37948285#13,2295.1336666506973,2.8243040267996378,0.06295819436028416,0.7197280906430391,12.431741742592308,2.7558487546939654,1,11,34.26,500
37948381#3,7990.879952822823,84.88647712277783,0.5711090422032787,3.074939380628283,5.954191860590073,15.639401984398202,4,14,93.12,500
37948403#2,3480.6683386404684,16.704332816224824,0.1559398784323587,1.239371998236629,14.021336989393712,3.7621234009211935,1,10,52.75,500
4020923#0,8531.011617643248,138.33930362466288,0.834931232900228,3.6857162064110343,11.502890250246459,8.335296426734637,1,12,95.88,500
4021002#4,4363.858596128916,72.28240876900529,0.43053773001641554,1.775647388793917,9.305362484228265,10.84321004915351,1,12,100.9,500
49000299,11445.777380349822,167.54575131177927,1.0417098979389565,4.93082045763964,16.74924255343141,3.8485322422412525,1,8,64.46,500
49000300#5,15636.16521697459,266.4891143165542,1.6056402005265822,6.643637732780016,27.357608803564943,7.884826541268879,2,12,215.71,500
49000300#6,8606.271982659246,109.87121307831413,0.7150427057766651,3.380495070136368,26.536059956004326,5.074980996548741,2,14,134.67,500
49000302#1,12391.988235216286,128.27212649395005,0.871221409778228,4.776982978480016,10.956266342656084,77.5455774283443,6,12,849.61,500
571710225#0,3568.5491195471673,27.89768997756383,0.20880726777272626,1.3166235311902867,12.590165658646685,3.930051545113553,1,12,49.48,500
571710227#1,5606.35827165262,46.61728808842169,0.345993186707582,2.1706350758449653,16.94525120469618,16.562162260670476,1,12,280.65,500
621208171#11,10937.828611938208,161.7092223927635,1.002071452355458,4.718340447041016,15.634387905997894,11.241245967331807,1,12,175.75,500
621208171#12,13153.948765812798,232.85842594107393,1.3939900476297968,5.417910030325164,30.71940285601111,0.7070449937391889,1,12,21.72,500
621208171#3,3869.72770458648,4.616162750565991,0.11529099150037192,1.2125789848577373,22.809650008614614,6.968541820675402,1,12,158.95,500
621208171#8,5089.0163304565,32.29150336736647,0.27277538687454367,1.7575661521538146,25.022258084382617,15.912232967036156,3,12,398.16,500
63664874#1,6749.903392442192,107.54756022741351,0.6504064689684287,2.863171534099659,10.799541081138885,5.834507181980659,1,12,63.01,500
63664879#0,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,97550.0,1,12,97.55,500
63664883#0,3572.2936001521157,129.84052244102008,0.6745098376073038,1.5598381322543278,3.344682219251991,21.16494045160188,1,12,70.79,500
66974322#6,10102.922623038048,92.37694500440631,0.6243661669161603,3.8994131187657644,14.078641195533624,79.22781641411966,4,12,1115.42,500
-104732120#4,8944.258577533943,155.25500223611616,0.9221815836544225,3.9059848137191113,10.51116629867422,21.97472606147746,1,12,230.98,520
-104732122#3,3717.6693433339956,136.02177972590727,0.7063689757122482,1.63420791862491,3.131706220959313,49.24152813821789,1,12,154.21,520
-110603499#1,17066.615745726183,254.36078683333457,1.568843251995295,7.294395696619905,13.078021806407417,5.305848317671654,2,12,69.39,520
-110603499#4,5963.184250628227,58.2817669114004,0.41514343739075427,2.118053189362909,26.446790585312442,18.005209307493537,1,11,476.18,520
-111771216#2,3821.153846619318,11.05571879533105,0.139547388064381,1.3361847479662583,16.618678661080608,2.0464924253965053,1,11,34.01,520
-111771216#4,4094.4337877659627,15.738833750975484,0.16777450123344145,1.4589140325076169,16.874896541840013,1.5004536435065543,1,11,25.32,520
-111771216#6,3310.1473603220948,0.0,0.04867305332802601,1.0339735911372612,19.158761343737005,19.765369650256144,1,12,378.68,520
-111771216#9,19281.640435159126,192.60370109939822,1.3393320820046923,7.681860369726446,16.839122839754435,16.572122114412316,3,12,279.06,520
-111771273#4,22545.24846636253,324.9935008004481,2.034725552050947,9.498061136188277,21.016367565845094,18.12159017521854,2,12,380.85,520
-112397075#2,2604.1495903695168,0.0,0.0393147686593134,0.8136630842432472,14.50952961507855,10.675053162235919,1,12,154.89,520
-112397233#1,5250.167411858667,61.07047211799166,0.40169320335643793,2.1049734457087763,13.500620655996098,10.590624212265203,2,10,142.98,520
-113080996#3,11474.16914164596,170.36860848601765,1.046829834416858,4.760957150975765,10.987849347458415,2.4872929301967237,2,12,27.33,520
-18649875#4,4648.607411436276,26.3259794634967,0.22986343612213533,1.714676262285315,18.72166596132802,14.967150924432117,2,12,280.21,520
-18651172#2,7111.150694353667,70.73842606185066,0.4949010156293533,2.8071194334862177,20.549464822071144,11.661130938194823,3,14,239.63,520
-18651172#3,11121.424060238061,77.28610912536526,0.6210786644860501,4.1289192387063,20.4920774516279,52.72525455510459,2,12,1080.45,520
-193740483#0,4214.872181682352,14.287413352089338,0.1690620572899188,1.3451502970013436,24.13327486574515,27.87064763243984,1,11,672.61,520
-193740486,5335.579898199553,137.44592549165841,0.7521728665930426,2.336907907989598,5.390704548638313,16.617493908588965,1,10,89.58,520
-193740488#1,2409.783868405218,0.0,0.03230072766258844,0.7371500618431586,13.89694970518437,54.114752946069096,1,12,752.03,520
-193740488#3,4446.443516010704,37.14514785098435,0.273001314154967,1.6973993406052639,13.928433851856976,62.363077517447756,1,11,868.62,520
-193740490#3,3467.612682492515,0.0,0.06168752779936831,1.0793695571667317,20.38071580198297,19.045454721577222,1,12,388.16,520
-205143195,8383.445455574403,136.9808277520371,0.8250620269654011,3.621319621432088,11.296787541725722,5.4245509861681205,1,10,61.28,520
-207764639#2,2918.267890673055,8.933195572798256,0.10643504573595092,0.9892601217160611,13.408665778137777,36.82394715252381,1,11,493.76,520
-24327852#2,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,590470.0,1,12,590.47,520
-244599303#12,4920.218636925367,35.62803676548081,0.2705067551919863,1.664562566302616,10.446695986276923,6.0287003740448,3,12,62.98,520
-244599303#13,3127.0157903126433,23.630124790174452,0.17831427194240443,1.1246569773287889,12.83052404372939,28.925552747113308,2,11,371.13,520
-244599303#14,5706.25515941292,101.80296879374367,0.5983416999567006,2.413959100063033,9.11666186380306,4.196711534504544,1,11,38.26,520
-244599306#0,13196.16128980723,100.49308014079165,0.765979741319524,4.990349632717548,14.207859513975656,18.926144345352984,4,14,268.9,520
-244599306#2,9700.089257467303,60.75214466765544,0.506651684926462,3.6180576741496084,17.140376958844286,8.615913194592748,2,11,147.68,520
-24802964#2,10652.535046041952,143.14136280132493,0.9132080623043495,4.457556564233243,20.897897036441197,0.13111367116136427,1,11,2.74,520
-26704730#1,9392.71337311795,120.23215151858933,0.7760545429775726,3.921091797450329,18.448041556961837,5.68732456917118,1,11,104.92,520
-26704742#1,2191.042234723866,12.431078678877984,0.10397691343241891,0.7082607416331482,10.945940087386386,10.521709335200617,1,11,115.17,520
-31671458#0,12329.99650864917,399.5183223564138,2.1159918327705514,5.152537881214812,5.531332002267965,74.8752741347266,4,12,414.16,520
-31671458#2,7766.917932369379,95.75927820227409,0.6307159089409999,2.9674684763919545,26.52349146926013,11.569743763020506,1,12,306.87,520
-31899386#3,5328.25366842723,56.72497654163479,0.38402354588737553,2.119280426073935,13.696121775091523,26.162150562333586,1,14,358.32,520
-31899386#4,5813.369248516559,75.74339488058936,0.48244092217441936,2.381537085864424,12.365462674866768,15.190697262124395,1,12,187.84,520
-32446372#2,3631.7900715674687,148.7539947249689,0.7626826955512215,1.6192300012058916,2.1932348113739866,17.439993110467586,1,12,38.25,520
-36499548#0,4067.1951085454716,7.553437653909358,0.13245035903123537,1.3391440247669115,21.368882883913663,48.10312291869048,1,10,1027.91,520
-36499548#7,7231.720081213548,144.3095033063343,0.8299328170946566,3.1612481749524353,8.059453407436907,13.689513968551807,1,12,110.33,520
-36937984#1,5358.123293167389,116.61008492457988,0.6574014380090282,2.302276997673369,7.100627242471092,11.549683879963775,1,12,82.01,520
-36938458#1,4417.960152648158,23.495230235397205,0.2110091706316655,1.6187713698807447,16.578648137225372,27.867169637470877,1,12,462.0,520
-36943638#11,7144.587924054031,72.39163323425335,0.5055099109167835,2.7524247891738747,23.046743403559567,1.1385556536350916,1,12,26.24,520
-36943638#13,10069.234818250396,143.9808661740733,0.8997424409852561,4.309298621705089,15.600991183174962,3.7632224331564497,1,12,58.71,520
-36943638#8,5689.933689417891,43.491655757845784,0.3382506766187104,2.052842833622488,24.69328844554183,17.754216939022204,2,14,438.41,520
-36943639#0,9388.648920054762,121.06579426910287,0.7839791894831206,3.784156892722627,24.235664051372893,4.598182239355112,1,12,111.44,520
-36943848#3,6757.433360567621,91.73813702094823,0.5788142268869073,2.814888932576076,12.457379077104386,10.530304905074118,2,12,131.18,520
-36943848#6,3930.9535717830013,27.25310695619645,0.21511596920736564,1.4571047226869633,13.809968302695692,2.042727353291132,1,12,28.21,520
-36943849#10,6363.883482832314,120.78434708914857,0.7011704375453808,2.738001058303949,8.587222372788153,10.30018743666021,1,11,88.45,520
-37629243#1,8416.647744538812,69.34142844348892,0.5115061589568809,3.187800437085821,13.575118956674789,36.49249789862212,2,12,495.39,520
-37629243#2,3014.5913658534973,15.364573417067804,0.13799278021627787,1.0512288800010936,12.749313894520926,18.011949654693872,1,12,229.64,520
-37948285#11,3468.0546073144633,20.149236966127642,0.17117697805006574,1.2482879357624157,13.424614593271977,6.577470018711253,1,12,88.3,520
-37948388#3,9728.058211378704,150.11532980705232,0.9185527218961531,4.206327092502729,13.258584995510612,10.282394391721414,1,12,136.33,520
-391074592#9,19453.89061539215,326.92596934370897,1.9710328458966817,8.54695345011747,23.65018592017734,6.040967309187593,1,11,142.87,520
-4020922#3,3350.0371083594837,28.306732452094234,0.2051517750904073,1.2301724333151758,11.802386675385547,5.065077229224671,2,12,59.78,520
-4020923#1,8428.992670141033,120.1897685512417,0.7607257362594531,3.235263795949294,28.54798511347617,8.803773681434311,1,10,251.33,520
-4021002#3,3127.402264839522,22.439716083245855,0.17292139215156896,1.120871314399627,12.097753453440568,16.241031920196853,1,12,196.48,520
-4021002#5,6633.303350878286,131.79717807521826,0.7580801690327487,2.8784168825995944,8.077012115259867,7.000113308382836,1,12,56.54,520
-49000030#10,3510.5205554022036,19.608597704748956,0.16981859396739604,1.2627784452847388,13.646925430963512,16.14722679586313,1,12,220.36,520
-49000030#11,4550.807568168287,42.08689068197639,0.29799627287201674,1.7578282290549552,13.47967955615872,28.565960963372476,1,12,385.06,520
-49000030#12,4830.4795448240275,55.515608445091466,0.36590125561128756,1.9177719266682993,12.364348972310019,27.418346146587538,1,12,339.01,520
-49000118,9129.075450243527,135.9425508135833,0.83918627840739,3.916587239705477,13.542762367919034,40.64384983257876,1,16,550.43,520
-49000300#3,10123.9065088134,153.85144319796515,0.9558927848583851,4.039459176407694,28.34561363774567,14.10376946179933,1,12,399.78,520
-49000300#5,19172.606357293018,321.10332179845255,1.9375140034692484,8.414570544669843,23.63504947651589,9.166048085291994,1,12,216.64,520
-49000302#1,10237.392985540762,140.32382022542015,0.8793264423211005,4.1628468231415106,11.78316082311796,72.08931565573154,3,12,849.44,520
-571710225#1,8779.308364902678,155.80607212841394,0.9205902293151803,3.8392993372655986,10.076173718704641,12.151437978159478,1,11,122.44,520
-571710226#1,10834.60187527149,148.80545985748395,0.9454081943121088,4.487615468061844,22.43029386314767,8.783210830941531,3,11,197.01,520
-571710226#4,5128.806095120678,34.831243676196976,0.2859138638505347,1.7621742044053648,24.760715027910813,2.867041598757489,1,14,70.99,520
-571710227#1,4532.385336191717,23.56574384353444,0.21445589320762842,1.6571652796677037,17.439489482669025,16.090493949313366,2,12,280.61,520
-621208171#14,5507.93685787667,40.48776276605148,0.3203493000176811,1.959273354779621,23.95895136370863,3.2422120159091907,1,14,77.68,520
-621208171#4,11996.346452574398,197.63378491999478,1.2028050665101002,4.905067864622606,29.168892965384487,23.713618505195214,1,12,691.7,520
-621208171#6,16913.73675021087,225.82674460486595,1.4533133192943346,6.558524657865602,27.14426656007992,2.284828726638374,2,14,62.02,520
-621208171#7,7716.808272036438,94.44539821396316,0.623419809540075,2.9452309498421587,22.78885737629338,13.713280786297585,3,14,312.51,520
-621208171#8,5552.997592813693,42.94840761833124,0.333219853788316,1.967101078093314,24.5502342184278,16.188847587518133,1,12,397.44,520
-621208171#9,8058.104075105725,92.47921729997181,0.6202795533442829,3.167801884193037,23.394547344914702,3.766262227730282,2,12,88.11,520
104731235#4,5769.751016589593,136.92699251182455,0.7603827067433921,2.522240270816753,12.869521045166422,5.0848823177128395,2,12,65.44,520
104731235#7,3731.3029424057463,102.76038659583192,0.5543135152633695,1.5765391505550816,3.4218145433287894,10.7223812206688,3,12,36.69,520
104732120#0,7279.500963247638,65.78315960764955,0.46655556293968103,2.7228917993534036,12.147461332964316,61.729770480118376,2,11,749.86,520
104734419,2951.0303242752484,7.523164314742195,0.100900470129436,0.9965085701132405,13.737803318980863,13.20807961701557,1,12,181.45,520
111771263#0,5560.323766068806,111.34310588068463,0.6382932593081642,2.376001843749267,7.928067592445611,46.12094886128564,1,12,365.65,520
111771263#1,2480.7093083991354,1.6392644350969319,0.06229385377420842,0.7893076767158063,13.476645139616666,31.798715152055234,3,12,428.54,520
111771273#3,20237.156627389035,278.24312868722484,1.77032238476235,8.220855182209196,24.4992950747936,16.066176549094692,4,12,393.61,520
111771273#4,10868.092892232671,164.38071438529644,1.0213491834079598,4.409216165758795,27.4985256609904,13.863288697721034,1,12,381.22,520
111771273#5,15040.360445148697,264.7086875173412,1.5678669707419406,6.411243175267343,13.181124049079125,6.554827925015711,3,12,86.4,520
111771273#6,17777.196768542042,289.90918413847686,1.7591762482228546,7.801503828904021,21.666739583128383,0.6119979403973358,1,12,13.26,520
112397233#1,2863.1657348014737,10.007396656702257,0.10989134443167792,0.9716175166826296,13.074552311802789,10.935747289100497,1,10,142.98,520
113080956#1,3569.7211060667228,19.502257172693966,0.17085515158025724,1.2853738210516137,13.861277610341034,6.000168407128074,1,12,83.17,520
113080990#0,9506.158264911228,140.31007508541927,0.8685767860957332,4.080722044766392,14.096997359042454,10.449743037336152,1,10,147.31,520
113080996#0,16226.86147813398,268.12494209743943,1.6254324921738945,6.96878971536111,26.103936859266835,10.375063403658823,1,10,270.83,520
113080996#3,6348.517995701305,91.97166150480423,0.5695601652876768,2.651317309964946,11.682392782883781,2.3394180034797314,1,12,27.33,520
18649875#5,5338.660372829512,39.36263904297972,0.31183047027998145,1.8596315427596215,24.82997813691187,13.239641138116836,1,12,328.74,520
18651172#1,19188.360270899848,168.59805311122028,1.2369963676014326,7.273209939298457,21.961890962076506,15.877958806104067,3,14,348.71,520
18651172#2,10743.548304759617,100.2246911760165,0.6751123145255903,4.161893977189067,17.701795585272844,13.533655320215777,5,14,239.57,520
18651172#3,14274.799993830105,146.05801272766712,1.014290139192668,5.57331901382578,20.237845248064676,53.494825497963014,4,12,1082.62,520
