Edge,CO2_Emissions,CO_Emissions,HC_Emissions,NOx_Emissions,Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Step_Count
-32446372#0,5247.790046938266,32.83152172059737,0.275715663050276,1.9375284454590356,19.611857695982394,12.756058292797464,1,12,250.17,60
-32446372#4,9353.74813264263,148.47343691705782,0.9016255449746311,4.051574964402549,12.38729546125978,6.13854737200777,1,12,76.04,60
-41476372#3,3917.473723027665,28.87883714316904,0.2221158346315886,1.4583204068988465,13.506056619337889,16.70880008579907,1,10,225.67,60
-52593798#0,2856.653359399298,18.10887768821478,0.14645206923448784,0.9972297779388481,11.934885276710775,21.669248928991387,1,11,258.62,60
-53050743#6,2522.0261255894775,10.423501394804159,0.10315039301436889,0.8367031520529937,12.038813649452683,32.24154898499042,1,11,388.15,60
-664291828,6074.372492494352,104.36786708601339,0.6191408933122516,2.5745098420866124,9.625968911335804,17.015429979948973,1,11,163.79,60
109318156#0,5492.173195456262,124.11053485545487,0.6949757602026129,2.3760151515414147,6.70254405902233,4.893664213344147,1,13,32.8,60
109318170#1,2354.751965932505,95.59223949153282,0.48802034534428934,0.9683547192497476,3.972739786496351,27.94544973153428,1,10,111.02,60
109318264#4,16547.9869254992,265.7878152266425,1.6197738232572585,7.1926363872623575,22.913719504946563,14.877549667412453,1,11,340.9,60
110333970#1,3726.4664599530124,35.35671371656914,0.24662122098797473,1.4054893241353967,12.020984701724084,20.717936689852085,1,10,249.05,60
115680364#7,3824.8708379258424,4.0324936396366535,0.10899918918205606,1.2743235058630884,19.265234316607525,12.181009384230721,1,11,234.67,60
116641442#1,8299.900185942392,102.20040287611754,0.6721255784835415,3.244198333110713,25.395325498960513,9.032764711339865,1,12,229.39,60
159506886#1,5502.82431339886,56.809217430049365,0.3888902345407832,2.187076940476507,14.282497868901315,9.585158090454598,1,12,136.9,60
18649875,4046.540584252096,7.132241132559108,0.12969274673937972,1.3400239103692755,20.91420038957146,64.99603019381098,1,8,1359.34,60
193740497#0,15152.915042778923,235.86547348076647,1.4471393707315636,6.586427901744181,20.672237514690874,6.99392119006243,1,11,144.58,60
194678393,3572.2692541381675,38.60777161031679,0.2575206777270203,1.3531770275126551,11.214494337767333,13.253384015671132,1,10,148.63,60
21619731#2,4533.565794073741,99.69465682559647,0.5598815961527274,1.9133315532814994,7.657035951302156,9.46841577616867,2,11,72.5,60
21620490#2,2632.421423087626,12.627734481785195,0.11593258138108563,0.8885673098412364,12.047827388785358,30.982349593376142,1,13,373.27,60
24802963#5,2826.7597412121577,6.33611608894395,0.09235791830162463,0.943308913698333,13.519660515430266,29.555475860059587,1,11,399.58,60
283420490#3,2709.4817406587304,1.9511641392278356,0.06954658760338239,0.8801065582094948,13.835109893098382,31.820491734555205,1,11,440.24,60
283420492#4,3169.8768965808376,11.590605200367431,0.12487796578224482,1.0980050328762405,13.808872490678016,1.8256378293751765,1,12,25.21,60
283420492#9,4212.955667102879,32.69059470685851,0.2468996486627326,1.588671311840236,13.87026557312539,16.11360639215495,1,11,223.5,60
53050743#0,6744.974051905311,127.62946114931702,0.7418022636280951,2.9153395880370883,8.682907897769473,7.63108405388261,1,10,66.26,60
53051453#13,5172.220546073247,30.31299822715125,0.263211259119946,1.8717550448619449,20.890293680937674,12.504850529620441,1,12,261.23,60
567898513#1,3537.882866542128,134.42787825817894,0.6947085719300664,1.5531560091813872,2.9922892206348477,29.261877293206023,1,11,87.56,60
620670283,3257.651064420638,30.57047491704981,0.2131150839581648,1.1998985459474205,11.404138125015029,5.807541023615296,1,10,66.23,60
-109318264#4,6648.553153330775,73.7789854467898,0.5030751119611134,2.4346828527488396,26.751438943217238,12.683803690718149,1,11,339.31,80
-110468309#0,8353.029605714526,97.53952531038726,0.6501976959644673,3.3189193581914562,23.209189838235414,10.883619883355871,1,10,252.6,80
-110468309#13,3857.653648619887,4.570547905689655,0.11231715815385081,1.2876809639423703,19.35413922340297,4.047196266175639,1,10,78.33,80
-110468309#4,9988.478935235316,136.81304753280585,0.8716652598726162,4.041953242455322,25.352178691511043,10.098145927226472,1,11,256.01,80
-110559718#0,5412.781627794059,36.00004756562839,0.2963038124955454,1.9477533237605769,22.503503498110145,4.595284463536285,1,12,103.41,80
-110559856#0,10555.35598253104,141.32578668792857,0.9022106200059281,4.422457624287537,20.439559153444133,37.821265820683735,1,10,773.05,80
-115680364#6,7185.054073274403,72.54569921387542,0.5068094798923162,2.782872542116,22.55365995449615,4.193554402736535,1,12,94.58,80
-115680364#7,6139.153632515469,54.99477196897405,0.4026362489291646,2.243860976099432,24.542635156462428,9.60165844041201,1,11,235.65,80
-116548278#3,3791.5561520000556,132.77224739758907,0.6932612894009075,1.6604137918249093,3.451346294977702,70.62751145972005,1,12,243.76,80
-21620494#9,6479.409612084296,108.45226816704206,0.6477946954480365,2.754044818785047,10.07649215226993,11.005814158751424,1,11,110.9,80
-21621071#3,2934.949372127601,25.528011190380557,0.18211943265897806,1.0525739931637554,11.209494519275031,32.690144891894676,1,10,366.44,80
-24802963#6,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,126110.0,1,11,126.11,80
-283420495#3,5253.486078780691,47.807100763958,0.34190573939953456,2.051850957825327,14.993163785148825,19.254775318732662,1,14,288.69,80
-32446372#1,11668.100783599735,171.56054521977012,1.0655849997752822,5.031950799089564,16.90486070432235,16.300045579763076,1,12,275.55,80
-41476372#6,2842.3316874833104,0.9916093799897239,0.06864107338643659,0.9271159253336937,14.466609033146216,15.11135052444674,1,11,218.61,80
-52593752#3,3031.1208655181867,21.180296721667464,0.1647821878569359,1.077840317933694,12.00271827845506,14.488384711332548,1,10,173.9,80
-52593752#9,3754.573330887676,24.81804291279428,0.19959985766832314,1.378672290827317,13.617513157975377,8.569112336906985,1,11,116.69,80
-52593830#0,3005.144089346877,147.75713377040188,0.7429783393756786,1.343728849148006,1.4561528934165835,83.06133273973313,1,11,120.95,80
-53050743#1,4659.521679529581,47.387987685896114,0.3247462794489414,1.820726241794226,13.015981523740953,16.291510525981003,1,12,212.05,80
-53050743#5,3225.2705080896776,18.570175092810185,0.1578538942792481,1.146555477870084,12.912087842481602,12.173089427324655,1,10,157.18,80
-55109709#7,4236.827931012844,28.857829677380206,0.23023678664416494,1.581351250686641,14.619424602892197,22.4379555906123,1,11,328.03,80
-567898513#0,4597.747747707454,33.03067580113307,0.25840212764675174,1.7361968947732704,15.246271638801018,7.626782649213272,1,11,116.28,80
-64123766#1,5006.868189646368,123.54879451127772,0.6805533429546227,2.1671479247956094,5.941633199038915,119.72970665962188,1,8,711.39,80
109318264#6,4652.230222150564,19.82746735810082,0.20329947960944103,1.602291156460582,21.923860859443153,13.446536715864182,1,11,294.8,80
110333970#1,2685.3563880105607,20.484621844863664,0.15294937524346544,0.9350909057672295,11.659779852189509,21.359751483921254,2,10,249.05,80
110468230,10115.899863745273,165.07600852175784,0.9961539316530491,4.414323240230858,12.263758449000306,4.9723745174523435,1,10,60.98,80
115680364#11,4357.759532990115,15.156196069304839,0.17284160356034492,1.5280184795273306,19.17090206425782,12.292066341486624,1,11,235.65,80
115680364#13,6721.0954785740505,95.24889655024928,0.5938082984871444,2.8126507749086938,12.254887991078059,3.3252037904930076,1,11,40.75,80
115680364#16,5628.8441376679875,39.686449708909336,0.3173940221359121,2.0822568450411785,21.102417066697676,13.701274080886416,1,12,289.13,80
116641449,3759.06641163302,23.248323836810396,0.1926254793787558,1.3740968395566726,13.886304517608076,17.547505147321388,1,10,243.67,80
193740497#3,8539.783649350997,109.99615476552802,0.7143446112658247,3.340787329711803,26.136354034166903,16.70278874510643,1,11,436.55,80
194678393,2978.4966272908914,12.826207338665842,0.1255816875758925,1.02768122689569,12.155954046057811,12.226930065452235,2,10,148.63,80
24802963#5,7443.4266760166665,40.24645540671433,0.355266135132588,2.6888317808936972,14.377051555935061,27.792903047290487,2,11,399.58,80
283420490#1,4030.526796526957,38.34612437141839,0.267848594836009,1.537886849716215,12.460174826179792,11.405939481795624,1,12,142.12,80
283420492#9,10743.589140634274,115.08745566385919,0.7776748115450731,4.278995365260807,13.70934025282489,16.302753880074317,2,11,223.5,80
28497830#0,15228.294413704207,237.91321876265152,1.4578664361071074,6.6387220522129935,19.961803650204097,30.914040174605695,1,7,617.1,80
53050696#0,3097.4977076734267,15.62948084416904,0.14129523540800962,1.085131215586743,12.957242612495255,16.224130880846158,1,11,210.22,80
60124984#1,8496.68936867005,102.52960044565441,0.6773404568936245,3.3648077323093766,24.168046700144206,22.721323192276166,1,10,549.13,80
66974323#1,3765.3795720190483,42.35608722324929,0.2793906114383407,1.4436016868858474,11.241925293720865,11.382391953046652,1,12,127.96,80
66980357#8,6443.7306209079225,129.01829364587718,0.7407294585063885,2.7916387273746524,7.974535134481267,12.640235236302198,1,10,100.8,80
-110468309#0,6802.763695121458,106.85043649698372,0.6485546839597957,2.8827976855157504,11.00801841731557,22.946909282297455,1,10,252.6,100
-110468309#10,8190.939738734001,93.61313255444638,0.6279720167930882,3.2511072044959546,20.839382545888803,8.279995802180842,2,10,172.55,100
-110468309#4,15121.577154436163,181.5189837521667,1.1969475748701273,6.019290061734635,20.54822269731159,12.45898507969231,2,11,256.01,100
-110559718#0,6745.248615069204,121.28001226021404,0.7128437772530906,2.899265820189368,9.308495731894803,11.10920636141821,1,12,103.41,100
-110559856#3,4205.238255053933,11.518670466928585,0.1550585218755038,1.3709795872351054,22.805990955840926,300.95381574472435,1,8,6863.55,100
-115680364#15,6390.868186058845,56.863883448988965,0.41335071577875293,2.48516361570168,19.26394569331786,16.921766972851962,1,11,325.98,100
-115680364#3,11295.669710205071,168.07787757175103,1.0400459899472523,4.881780269530439,15.855398092931138,7.979616737368884,1,11,126.52,100
-115680364#5,4762.699976308397,22.615351998226426,0.21725623001296818,1.704142914666138,19.801450712083124,2.3210420624360903,1,12,45.96,100
-115680364#8,7967.752805431119,89.13306268452162,0.6020906751281219,3.143951914274705,22.911766292740445,2.7767392171837004,1,10,63.62,100
-21620492#12,5988.531388734634,101.482050124671,0.6038619252883175,2.530997967465749,9.742684121802448,14.475477007860613,1,11,141.03,100
-24802963#5,5684.33415031606,65.06084909063733,0.43079708316166826,2.2912821934819294,13.536562082861188,29.53851927486486,1,11,399.85,100
-283420492#9,4474.771230244241,127.14901911908447,0.6840773818381428,1.945519055768524,4.836662201397122,46.05448772826357,1,11,222.75,100
-32446372#0,6872.247282000955,65.31029679059543,0.46519503000962215,2.6620586775984605,21.398768283293606,11.690859805015604,1,12,250.17,100
-52593752#1,3268.404860313333,31.29535257695884,0.21667867888197978,1.2065381928136254,11.34252622536521,13.47671558899818,1,12,152.86,100
-52593804#2,3806.924915300003,25.9298065270448,0.20596242149305066,1.4035096447112607,13.612125177209496,30.422876267208643,1,10,414.12,100
-53050743#0,5716.421880314959,107.68143749583973,0.625414425190551,2.433047102178192,8.565604475464848,8.137195711014597,1,10,69.7,100
-55109709#11,5569.291724451803,53.163690025311226,0.37421942570587086,2.1952861940715334,15.219860507226198,4.814761604760279,1,11,73.28,100
-55109709#6,3594.4460333199395,15.473256432054367,0.15333045435557074,1.2775103610660663,14.648627072726324,22.832173850798434,1,11,334.46,100
-55109709#9,3170.2521257896306,9.246371802579903,0.11430976323972768,1.088392451977939,14.202709480225757,33.21197273356479,1,12,471.7,100
-567898513#1,3214.069253104105,31.068933243404803,0.21428981573232492,1.1836510257644428,11.234278391391916,7.765518795301195,1,11,87.24,100
-60124999#0,5139.309254398271,112.0035496957585,0.6309845713671263,2.198798418221762,7.109277349128389,2.2126018197796897,1,12,15.73,100
-66967899#8,4904.751149704878,45.11428864743743,0.3207428239625059,1.9075177234059986,14.175616909368342,16.570707398614868,1,11,234.9,100
-66974322#0,4898.154630865803,45.18925926401442,0.3209109913564641,1.9053002854635603,14.139555471825195,10.114886587841108,1,11,143.02,100
109318170#1,3541.6384395904465,19.20439480086145,0.16878998611762033,1.2732641702904222,13.815414107365124,8.035951665090822,1,10,111.02,100
109318264#4,11062.417305110648,166.98533192678346,1.0377361727287335,4.506848497945685,27.229562234681445,12.519481476121797,1,11,340.9,100
110333970#1,2911.689429338702,13.555925026765326,0.12719208693575487,1.0037788133865755,12.705292803406056,19.602066938058623,1,10,249.05,100
110468309#13,5961.296536399035,164.7777777777778,0.8590086922183989,2.2294850741406727,10.03112374960824,7.822652970766571,2,10,78.47,100
115680358#2,4296.553626196243,40.9028211521076,0.2861682148271032,1.653064791679937,12.87198465462554,31.502523571940696,1,11,405.5,100
115680364#16,5272.619905278028,32.51364376901364,0.2763738720078436,1.8984814090365858,21.775350307134755,13.277857573903908,1,12,289.13,100
115680364#17,3784.168617887937,1.7455315547252641,0.09859586862752802,1.2177763720611732,20.847726012677597,6.989251485336727,1,12,145.71,100
116641449,3388.3757562299047,12.140714374498158,0.13298649067321786,1.1843635345503238,14.483272306480302,16.824236598173595,1,10,243.67,100
193740483#0,9263.107873084708,48.81134238475675,0.40456484921597824,3.237724213062769,20.604547955329604,32.604452252796506,3,11,671.8,100
194678399#0,3311.479672503669,31.273117944705447,0.21765640810389866,1.2240308666525683,11.496003219981144,23.463806928234526,2,10,269.74,100
21620490#3,2309.358118178642,5.133476365081577,0.07379032444326848,0.7333091510330939,12.15930708890925,14.607740284971568,1,13,177.62,100
24802963#0,2792.842498724757,4.17619871388911,0.0817312254046893,0.9215021057253712,13.752368877257725,11.907039540714559,1,8,163.75,100
24802963#6,6968.680996264514,134.2429321427803,0.7774989120479359,3.0258684454103726,11.754799838576048,10.728383446066122,2,11,126.11,100
24802963#7,4520.711532592682,39.41918702219643,0.28517327580343627,1.7354894317467535,13.806056996620143,34.10966651197267,1,11,470.92,100
283420490#3,2397.837105466692,3.094442600991493,0.06677992411350987,0.7617279315655591,12.688616313385937,34.69566650349148,1,11,440.24,100
51309892,8855.776496036491,123.75678978366525,0.7771856367213645,3.7599857772473912,14.65561852632778,4.4952043396634025,1,10,65.88,100
52593840#0,6194.069721500538,92.34164649833428,0.5673714146576512,2.5895685809433773,11.24396437211109,11.135752111645246,1,11,125.21,100
53050696#0,2995.7463999704087,4.291704743368933,0.08747460697394553,1.0001335369068982,14.02882255695651,14.984864135711636,2,11,210.22,100
53050696#1,11141.149573503413,139.57445753635955,0.8986806284606249,4.524888722716813,12.548930924851092,19.955484773932767,2,10,250.42,100
53051453#8,8112.444498665308,91.88370231446984,0.6180774151882237,3.2159745479014807,22.748966518166952,4.867913446158745,1,12,110.74,100
60124984#0,7720.631104188529,85.25283581062688,0.5788682145084673,3.0115881837311793,23.59886702774917,15.63973387222405,1,10,369.08,100
60124984#1,4803.5817523514115,22.9655457211976,0.22022012504404917,1.7105606312579082,20.347087753113072,26.988137401431512,1,10,549.13,100
66967899#1,3138.247853969712,11.852148515649755,0.12524906687941534,1.086749137820798,13.661610429739488,32.280235354977066,1,11,441.0,100
66980357#11,3610.402100485585,32.620654046106175,0.23128279455084072,1.3495721996980912,14.069353550152371,16.867868104532054,2,11,237.32,100
66980357#6,5835.241508639277,112.13645246425337,0.6486765688598942,2.4940444828723076,8.376052084265334,10.781929134568069,1,11,90.31,100
793874107,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,2779.9999999999995,1,10,2.78,100
-110333984#1,4172.317576548507,14.725809746635939,0.1654715158102059,1.4761210348654483,17.737371750248432,9.36328123120461,2,11,166.08,120
-110468309#0,4955.672998530495,32.7771096912156,0.27271386445705037,1.6698665228244205,25.23094873295468,10.011514139778413,1,10,252.6,120
-110468309#13,7099.125763996815,70.4644590972529,0.49495767498229726,2.7492175167405,22.255410114430532,3.5195936447475478,1,10,78.33,120
-110468309#4,5611.9781545616,41.771246004573214,0.32496261312880215,2.1301318489267893,18.400922198873907,13.912889649393072,2,11,256.01,120
-110468309#5,15425.128225021203,221.72801717791822,1.3819165446979802,6.442752957759875,16.268591431617253,29.652229083734806,3,12,482.4,120
-110468309#8,6803.893576106683,90.58040890911174,0.5747532402546931,2.829030053861622,13.15788756790571,11.352126185082962,1,12,149.37,120
-110559718#0,9716.182517190497,143.33649223023542,0.8876363224573771,4.174275997328429,14.32063675036225,7.221047625370721,1,12,103.41,120
-111456083#4,6398.128048084689,133.37776295636155,0.7595261178212591,2.7824867761618237,7.501867067883723,9.380331504574551,1,13,70.37,120
-115680364#4,7256.204639673362,74.55562095061673,0.5180653402382304,2.8070838004489107,22.960122028765124,1.530479670620895,1,11,35.14,120
-149919948#0,4562.993365680941,61.89198286028976,0.38815513139602603,1.8293731755849008,10.872732749987035,16.88995804667589,1,12,183.64,120
-193740490#2,14197.629288997658,218.73374266088325,1.3441263169386815,6.183728755007121,18.642273593926802,15.11564555579746,1,12,281.79,120
-21620494#11,7627.198881028607,148.52374358903117,0.8589039753360596,3.3383744360559007,8.423529674706721,12.454399052574432,1,12,104.91,120
-23091991#0,4265.95410211569,36.711429232379245,0.26642247610875774,1.6253113300124227,13.403760311113029,4.767318910277786,1,13,63.9,120
-283420490#2,3531.3384990840764,122.46970961167072,0.6397317702371197,1.5285051767516753,3.788879834488035,16.946961319684146,1,11,64.21,120
-32446372#1,22323.596597632302,307.22096766478523,1.9474625081990842,9.38307685364806,21.168297603016242,13.017107240628423,2,12,275.55,120
-41476372#1,5393.03671926921,52.43494523013139,0.3663477938842193,2.125895800402238,14.66117329422412,12.148413801927285,1,11,178.11,120
-52593752#0,2247.582806328764,10.40076519168205,0.09615894088998192,0.7252249226552304,11.327613788811933,29.24887855262495,1,12,331.32,120
-52593752#8,7679.218965038993,59.4942614374177,0.4453015843848268,2.859427477703149,12.620982474194733,43.72242819671678,3,10,551.82,120
-52593804#0,2815.2892684685603,6.446527143017672,0.09256405547610609,0.939248045529194,13.465515794482313,23.247531307213098,1,11,313.04,120
-52593804#6,5657.3712386238685,102.44102892789019,0.6000453273893871,2.395097695810516,8.95424894558931,13.715276484522338,1,13,122.81,120
-52593830#0,5837.263056897434,118.82791873571266,0.6792851783155428,2.5108728270089076,7.767683107695998,15.570923571813351,1,11,120.95,120
-64123797#0,3166.383429538955,22.92162517871257,0.17608990376141306,1.13819268156628,12.14023066388383,5.619333099077663,1,9,68.22,120
-664291829#0,5949.942004070836,67.56608114197807,0.4489181032179702,2.404639852164522,14.017350618643276,25.6881638903352,1,10,360.08,120
-66974322#2,7761.809086751653,123.6951026119202,0.7491171860708564,3.3264814895433092,11.356139059285397,13.42357637610617,1,12,152.44,120
109318170#0,5996.271717806325,88.98146155186626,0.5471488172605291,2.4984129641447264,11.158327124360948,8.626741170712267,1,10,96.26,120
110333909#0,11157.49480756559,156.3346131198621,0.9843720232555992,4.75133758074169,18.5524012426923,8.53043214890244,1,12,158.26,120
115680358#2,3542.373261813089,21.92712136740842,0.1811120553574633,1.284312721560344,13.386336694758048,30.292081339832848,1,11,405.5,120
115680364#18,6616.4838352786555,60.27052137859262,0.4362865948190225,2.529066509511249,21.927787349114038,0.8537113071171932,1,10,18.72,120
115680364#20,12524.934268316203,313.4506793021417,1.7250035476732728,5.118053369929444,8.856094248198497,44.01037173687315,3,10,389.76,120
116548278#3,3460.3015159415604,24.555071592104838,0.19092067448698236,1.2615952736173217,12.747304314864762,19.17346553929767,1,12,244.41,120
116641442#1,7805.27717974895,85.35932606708785,0.5806039270096056,3.0746735718135527,22.591011896178593,10.154038298691821,1,12,229.39,120
193740483#0,3907.5618206764434,4.446184402834269,0.11468753100644176,1.2528025946959196,21.26511815322583,31.59164201013812,2,11,671.8,120
193740489#0,4529.788388022902,18.661416833615917,0.1930919084726574,1.6086653367759387,19.193102020800346,7.60012632881932,1,11,145.87,120
193740495#1,6255.404296668608,117.31502059589094,0.6826635590009739,2.68374152849001,8.705487202952398,25.864146916859376,1,11,225.16,120
194678399#0,7991.161532124861,67.85716236900089,0.49397976966574897,3.013776595372091,13.041592631247195,20.68305671147192,2,10,269.74,120
194678399#1,3638.6402478378395,40.713045028146745,0.2687516571198392,1.3867492522068219,11.125923441435926,16.755463129084806,1,11,186.42,120
194678399#3,3036.3055868596975,4.252597537108218,0.08834892004911461,1.0153682714732535,14.599049374769578,20.153367006791413,1,11,294.22,120
21620490#2,2337.0234093157537,0.0,0.041611811779642315,0.7184741985931756,13.565483477340969,27.51615897977315,2,13,373.27,120
24802963#5,4711.822136256868,113.81576247531447,0.6288193291869117,2.0202222864857124,6.232240806827005,64.11498085283975,1,11,399.58,120
24802963#7,14932.81730675019,180.75007752847603,1.1819492466117987,6.160404172989853,14.918489668741534,31.566198084160686,3,11,470.92,120
283420490#3,5316.526527711471,62.732566486679715,0.4109041165621075,2.137347441098637,12.752844979284491,34.52092460271559,1,11,440.24,120
283420491#3,2598.5810716816154,3.909954435234463,0.07556789661788194,0.844342459274923,12.890413682024722,31.838388598211083,2,11,410.41,120
283420492#0,7970.8690571738225,129.96120766584895,0.7828316475908044,3.4311528160642846,11.11933532247244,3.5739546337526598,1,11,39.74,120
52593798#7,4014.1523946003417,32.54612825611419,0.24116524366973616,1.5103888570872324,13.247974704670392,41.28253655309248,1,11,546.91,120
53050696#1,4102.013351137853,28.230896170504028,0.2239260826822024,1.5272083601724598,13.307140972307314,18.818467507117713,3,10,250.42,120
53050743#6,2297.9882726461633,4.952210903777367,0.07268143442842916,0.7281214470042497,12.152281212617725,31.781687178123185,1,11,386.22,120
53051453#12,5159.993369370986,31.008797658947078,0.26743657831650375,1.824383325976461,22.680698893434847,9.764249375229959,1,12,221.46,120
53051453#13,3015.499329925189,147.71081375629112,0.7430156398854317,1.3481818388512279,1.4719265836523847,177.47488421045665,1,12,261.23,120
55109709#0,8659.285024002422,142.03891005084506,0.8549559890205943,3.7495556509649344,11.372477714227406,13.114996023549699,1,11,149.15,120
60124984#1,10675.90521737326,145.97447159847098,0.92877208244056,4.4074687099896295,22.15268563177443,24.78841658874815,3,10,549.13,120
66967899#0,7975.613206555421,145.05434430122406,0.8516747810389796,3.47574591079651,9.466841189883214,17.172570738139267,1,12,162.57,120
66967899#8,3399.869852752682,22.949387821778043,0.1821155097075839,1.2317829720056004,11.138128857531534,21.108572454790743,2,11,235.11,120
66980357#1,9322.320482504345,149.07998905719546,0.9035836163061681,4.0410190592468975,12.21778205230626,6.402143995131668,1,11,78.22,120
-110468309#0,8302.163806897566,94.81025772951227,0.6345693742230499,3.3531624323971885,20.698743988682693,12.203639029407404,1,10,252.6,140
-110468309#10,5007.420981928864,27.040805861271274,0.24484197244166456,1.7739285724949794,23.53801986580511,7.330693107735551,2,10,172.55,140
