Edge,CO2_Emissions,CO_Emissions,HC_Emissions,NOx_Emissions,Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Step_Count
54399793#1,6315.658480874971,147.3395766990179,0.8213483966515971,2.778088024653701,6.191899287537671,14.485054719884982,1,13,89.69,40
62380120#2,2983.1681737175695,20.620076326661582,0.16103300094324102,1.056620721147261,11.947034602054645,4.514090885007159,1,12,53.93,40
658931586#2,8276.703025387245,121.11973132132435,0.7504184438824995,3.524811031194282,13.125504068850885,12.444474447852587,1,11,163.34,40
69997894#2,2975.8247451539833,147.9084492941782,0.7429653252690859,1.3311528602754312,1.4103378779720515,22.51233587064531,1,12,31.75,40
72199736#2,5598.994855868676,109.82003347245715,0.6322878193219683,2.388727354868974,8.139631245034035,3.561586406962442,1,12,28.99,40
-106463668,3911.1626081477384,42.03654970431008,0.2815909672166246,1.5019954425077944,11.651390835364888,16.183475660920514,1,9,188.56,60
-134771955,6299.30847920255,66.16593516727146,0.45962885492240996,2.271908874987196,26.66035500342073,14.936410259687335,1,8,398.21,60
-134771967#10,7548.8680990110415,79.95677112244594,0.5495432617689441,2.9561453559596162,22.484303463288185,9.983853863497501,1,12,224.48,60
-134772014#8,5125.902771455817,54.62896848581476,0.3693795292026178,2.0319118292710296,13.370978111881485,2.8861015011092443,1,10,38.59,60
-134772029#3,4109.635364587612,43.06077829969641,0.2912291486445017,1.5856816273325398,12.045223215980567,6.043059451437022,1,12,72.79,60
-134801022#1,6046.688636707626,75.20230942390363,0.4859007884802212,2.472520800123781,13.126303353493087,5.784568431430773,1,12,75.93,60
-18641975#3,2553.506939076355,0.0,0.010885035162952163,0.76585788863337,15.479409685207681,4.190082265345108,1,10,64.86,60
-18752150#4,5811.172277714632,146.9706657717458,0.8073593246099642,2.560783944104669,5.410979129609336,4.5500083090835215,1,11,24.62,60
-38127863#0,3822.085808754566,116.35731408866427,0.6187837705763959,1.6427063800236008,4.643735680071593,18.838281510167974,1,12,87.48,60
-4020913#1,3419.782314256651,19.153465565111215,0.1654428612976526,1.225502367538436,13.424913484388766,1.9851152136652572,1,10,26.65,60
-41279319#1,3943.815377903901,150.80719990726797,0.779642226908866,1.7588801981549318,2.471154792467132,6.482799073871887,1,11,16.02,60
-435994435#0,6989.74211832449,133.8046776472731,0.7760173048029044,3.0336570684238864,8.574371203536593,12.968881024667365,1,12,111.2,60
-438493999#0,21514.91025007378,374.6709366558422,2.2414244224037025,9.477443086680253,25.50579386144747,6.693381155959501,1,12,170.72,60
-5002882#1,5602.05629183584,46.70429269465444,0.3523755214239944,1.9708726176815228,25.408766544970888,9.348741883222814,1,11,237.54,60
-8314670#11,3223.173611017724,65.18480127298399,0.37004385480018165,1.2777825076526967,7.751923571928682,5.4180100732791905,1,14,42.0,60
-83498291#6,5903.870338237988,100.56634119306763,0.5975910908856356,2.4932755171423944,9.65624015547801,4.67573292223747,1,12,45.15,60
-83500564#1,5029.63508613122,107.35185856290352,0.6070352031828532,2.141648243816074,7.314759607344847,3.431418303179336,1,12,25.1,60
134772098#0,17239.05587312228,282.2592739269171,1.7129577952367447,7.492432830369777,24.062960795706438,4.400954682970509,1,10,105.9,60
134772098#2,6923.862360586716,85.94327222836631,0.5667194849094217,2.5370241918579084,28.000478797566842,12.365502836690322,1,10,346.24,60
136577723#3,3902.4470865736926,30.31614865311607,0.22823223679738416,1.4579431221465406,13.237408920364086,6.75887558798321,1,11,89.47,60
136580943#0,2796.6653154444134,75.28775628745711,0.4057953018060898,1.1184337199999395,6.1600941015320565,13.850437768277004,1,12,85.32,60
136580954,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,6559.999999999999,1,12,6.56,60
18641532#0,5108.44832579663,31.058417116987584,0.2637658239144331,1.8882827613804942,18.91724043051253,15.477416015062373,1,13,292.79,60
23453729#0,18298.75402850195,302.34817893492846,1.830042449530983,8.011398510966028,23.23447966747191,9.087356507302996,1,10,211.14,60
35013311#10,4826.2106827529515,54.37679687764998,0.3606301184306866,1.9121237278599286,11.428490027525328,27.699197290068113,2,12,316.56,60
4339356,12247.08470640908,188.6556018113985,1.1573174492003355,5.336087907633671,15.63631693104869,1.257329336997613,1,7,19.66,60
54399793#0,7059.747451857459,137.37940320528307,0.7940590182913955,3.0719277511225105,8.37300514699891,3.7728389563121945,1,9,31.59,60
62380120#7,3584.088522174783,35.045795966184464,0.24163126092586712,1.3468385669931349,11.683800751670514,2.704599356975677,1,10,31.6,60
69997891#0,3422.8944176366576,131.28864576437428,0.6775313005538203,1.4975141384207724,3.0432208634680133,30.280418061733158,1,10,92.15,60
8314670#0,8071.645580004236,147.14404797935856,0.8635780055468074,3.521357732987306,9.455319195583593,16.023784799435173,1,12,151.51,60
8314670#5,4429.63407247309,22.507773940370978,0.2130366235219156,1.418015187599154,25.39231254143878,3.4628590781758595,1,13,87.93,60
-107479761#1,5678.698927415939,41.49474013597651,0.3279481305776106,2.072826233932945,22.5210341542978,15.971735468966315,1,12,359.7,80
-134771967#6,5420.571528344624,36.3455053881013,0.2981964641755621,1.947853065816963,22.658509709490996,12.139809878351404,1,12,275.07,80
-134772098#2,13022.191247941548,191.93496527241558,1.194273257021603,5.5764033161379585,20.868689084697802,16.64646967474002,1,10,347.39,80
-142622261,4779.562558698106,142.2054765569807,0.7604537748914092,2.10629431125822,4.204825658211485,11.11579974991895,1,12,46.74,80
-145704043#6,9405.202757606481,156.60373067938508,0.9398259749699329,4.099055220329735,11.469911910605994,3.64954851669723,1,11,41.86,80
-18641975#0,2885.8949001940837,0.0,0.05384652033892379,0.9267325561109786,15.315298031608723,19.782834090116292,1,11,302.98,80
-210368107#2,7522.888839897789,120.76912052755281,0.7298395571622475,3.2198599551253047,11.115634307428264,3.9475929835759564,1,10,43.88,80
-23642659#3,3850.8798220948947,40.061841969622535,0.271109345382505,1.4711972808434692,11.74424375986072,3.407626818576407,1,12,40.02,80
-24980884#1,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,200.0,1,12,0.2,80
-35013311#2,2330.2665237607257,0.0,0.036984913709678505,0.7120495062972789,13.398745642757756,15.652957791117,1,11,209.73,80
-4339350#0,5732.551538602426,53.33509082181927,0.38683774838194096,2.010227868373094,26.401767542479096,19.815339982759195,1,12,523.16,80
-5002841#0,7861.825029370837,159.41565984247907,0.912500328018971,3.0616511206492327,11.214062206901131,22.911412052082728,2,12,256.93,80
-5002882#1,3548.5446585817326,0.0,0.07210085874762721,1.0834287568493126,21.84071103344347,10.876019541500648,1,11,237.54,80
-54357911#0,6425.146311070986,113.46227475072979,0.6692812403245344,2.7450007660363327,9.433166095557882,4.700436688046858,1,10,44.34,80
-8314670#15,5670.478785520817,137.13491598986164,0.7589117964016993,2.480124232942358,5.9476489514112485,3.759468687992161,1,12,22.36,80
-8314670#7,6039.089014516434,64.9082613255833,0.44835276623771897,2.1307840001243945,27.48875354406126,3.2325947357914138,1,12,88.86,80
-83500581#0,3332.057680566949,85.75035782267666,0.4667332079881624,1.3698816041477655,6.2048747240477224,5.308729259647604,1,12,32.94,80
103046608#4,3327.009056039439,10.445890930720955,0.12376550414784285,1.1534795359828407,14.561135632346454,6.846306669827747,1,11,99.69,80
107583481#1,4526.652461615819,48.4259267734942,0.32608215473138247,1.7715253014578487,12.47871864697814,9.448085443336028,1,11,117.9,80
134772097#2,10978.208352770951,182.524087321823,1.1097537930961114,4.406693633641365,29.999406867718193,4.2457506097249045,1,12,127.37,80
136577723#3,8017.280611970655,134.58830497775014,0.8050371214376173,3.463987737059433,10.690571187510802,8.369057034531776,1,11,89.47,80
136577723#5,4364.1949424327695,37.3564963215121,0.271847881436521,1.6662827857288705,13.61951136149988,13.129692780718605,1,12,178.82,80
18641112#0,8661.940829144467,156.53925414911947,0.9210195308402181,3.7925360194676885,9.740961915237822,6.1585293651705415,1,9,59.99,80
23642654#0,5864.203714951957,96.72517265738637,0.5791045154561579,2.4663433460145954,9.975508599929043,5.188707872034532,1,11,51.76,80
23642661,8897.20376643894,130.87984934888385,0.8103793814974678,3.8060378511445196,13.58832730242126,5.745372352496172,1,10,78.07,80
35013311#10,6294.810558828705,28.211950446149544,0.2622616039677259,2.1807922960860022,13.893083006322575,22.785439333799225,3,12,316.56,80
35013311#2,2963.8684889791393,17.97515098504658,0.14854520458691134,1.0400136934224515,12.244010024285215,17.200247270484777,1,11,210.6,80
38127863#9,8706.347565391205,127.40639838236778,0.7898032733699493,3.7177704575833346,10.537091104294586,9.313765917806409,2,12,98.14,80
4020913#1,8247.791649828367,149.47767280669376,0.8785760697603411,3.6010442280682735,9.588349280592533,2.779414810632879,1,10,26.65,80
435994417,7559.704442191383,149.62943794540686,0.8622913077230859,3.3125805316003087,8.191061418090964,2.51615742429672,1,7,20.61,80
435994419,5568.821957219352,89.7675444957741,0.5400788672784144,2.324542350913199,10.069723153037838,1.115224304514482,1,7,11.23,80
438251106#2,3570.61560477224,27.465589869832392,0.2069013775794075,1.3159240320049381,12.656763345664663,2.149838727080275,1,12,27.21,80
438493999#2,8347.143487370864,109.13739148543817,0.7063921798131931,3.234367387776826,26.833636522676326,23.720228879977277,1,12,636.5,80
5002833#0,3001.5429601803244,84.90244525896009,0.4547901378586612,1.2263796654487296,5.735352775854267,2.6938186025878346,1,8,15.45,80
54399662#0,2642.5994912975634,19.763670301181865,0.14860253999835144,0.91540225626667,11.178895539936287,4.344794154886326,1,10,48.57,80
8314670#10,6937.00512072593,75.08174837693244,0.5150218632923018,2.5953091800686443,25.652879393214874,3.1025756906279836,1,12,79.59,80
8314670#6,9367.660912783413,124.2519152420379,0.7990982956607475,3.747607926936329,25.41451706687812,1.8741257162062925,1,13,47.63,80
8314670#9,13020.244430223807,196.31271898255144,1.2123673917278566,5.6462350576013005,17.888178221743377,8.69848220825895,1,11,155.6,80
95181590#1,6929.9585657327,138.44052599673014,0.7957119964301158,3.0196759156143607,8.02807157007046,23.81393817074828,1,13,191.18,80
-107479761#0,5783.865015407961,43.748761476639686,0.3408873032114491,2.1207067148475893,22.596610526998546,22.14402905259368,1,11,500.38,100
-107583483#1,5083.276020782011,45.919924174754335,0.32898911301734823,1.9791017056953337,14.686589742005681,9.522292271841,1,12,139.85,100
-134772097#3,5778.75093067911,92.63761641430281,0.5583646984877965,2.419548838489939,10.227632483922042,10.090311727785645,1,10,103.2,100
-199812339,7275.1630703521205,132.01613295100032,0.7749019903074376,3.1488607584613706,9.326077633351089,20.189623912914264,1,12,188.29,100
-23453729#7,16097.141225093164,255.2288773883461,1.559276484373385,7.015668599444569,21.369316011815343,7.375060573434411,1,11,157.6,100
-23642655#0,2339.413989560687,0.0,0.05054211352454707,0.7267363223396837,12.984371595846712,0.10166067647218492,1,9,1.32,100
-23642660#0,6346.78497215529,77.2481720902364,0.502810593886524,2.598097431545023,13.768141750702892,17.176609907283,1,12,236.49,100
-23642661,6194.974294213857,82.56832910889044,0.5230242244518039,2.5580368100624318,12.50710391127502,6.353988946102754,1,10,79.47,100
-33144026#1,4188.072393303758,123.56313351762925,0.6606841464579839,1.8147632581165674,4.667615965683945,3.4900043447796865,1,10,16.29,100
-438251112#1,2860.5795357169463,55.39757463636437,0.31643102762542424,1.101223583753535,7.960917097355413,2.1417130453052886,1,11,17.05,100
-5002841#0,3182.84420970514,146.4946502728993,0.7414741680091129,1.4193121436971672,1.7574425181463407,146.19539321888973,1,12,256.93,100
-5002882#0,6910.790495653632,67.26774531074798,0.4761931132673121,2.6468731333784525,22.839322497585336,27.11551536020715,1,12,619.3,100
-54357911#1,2691.9825943050328,7.282953497340748,0.09320912739000776,0.8937904825546497,12.956904830639052,8.322975387223028,1,12,107.84,100
-54399802#2,5394.534922210561,80.28227688509475,0.49256043518924686,2.225498162463674,10.725898816363344,4.981400711937318,1,10,53.43,100
-8314670#9,20331.450174717247,353.4541517269886,2.116214469787834,8.901257116714858,26.298979559056185,5.910875730023145,1,11,155.45,100
-95181608#5,5906.982186688678,51.26258900943924,0.3802059174035693,2.1263519868068177,24.894234030463334,26.245434954956902,1,11,653.36,100
103046586#1,20341.933257240828,357.02397634663464,2.133518550467681,8.890021010819698,27.0272793878581,12.300535145588936,1,12,332.45,100
103046586#2,9554.856354831307,153.8852419641688,0.9440826232824147,3.7331339434587254,30.088963238312072,4.429863499925539,1,12,133.29,100
103046586#4,12113.4980958897,185.42716750813338,1.147107035739114,5.017590082043551,26.563328608825653,2.94541400109039,1,11,78.24,100
134771977,12646.605370660387,304.2199564025632,1.6879672987233467,5.542364261685918,6.691003300446889,1.4870714529965101,2,6,9.95,100
136577723#5,9330.963520234303,134.6979132080394,0.8316194834832632,3.757524236553437,10.864449708764944,16.45918613399592,2,12,178.82,100
18641111#1,6173.003655589883,87.7686605767937,0.5460660459697572,2.566603330484285,11.757177620334621,1.6109308383027516,1,6,18.94,100
18641532#0,7659.68380661234,81.49849864883025,0.55834833331419,3.037899023372144,21.215572175297773,13.80071192899093,1,13,292.79,100
23453729#3,9183.112545474196,141.11410130581987,0.8757712767681654,3.5731237419962025,28.1061367723525,3.4145567844245304,2,12,95.97,100
23453729#4,11871.172789690476,186.31768745766962,1.1464458602616956,4.877297612093799,27.73642844138457,1.937884688852061,1,12,53.75,100
23642655#1,4930.761578921265,48.392606385184884,0.33620680934194097,1.9311213168425692,13.720027374836462,25.868024188561826,1,10,354.91,100
35013311#1,3359.0917349566157,19.779218894865412,0.16672705089850884,1.2039954138761697,13.139765527330791,17.25221043925658,1,11,226.69,100
35013311#11,3427.201852672898,5.497903997309316,0.10419642822819511,1.1656524496994407,15.988583918063723,10.43494538697114,1,12,166.84,100
35013311#12,3542.2867097958097,31.384538918193336,0.2239583933183043,1.3179833490333976,12.04463610457849,4.912560204081872,1,12,59.17,100
35193872#1,3665.8831444402676,29.86325563934151,0.2201777817222109,1.3624173218390883,12.595530131682022,8.028244856931346,1,12,101.12,100
38128493#0,4452.38252349037,41.16177695437146,0.29130220021490555,1.7156291656576441,13.309794831667224,28.83290124705319,1,11,383.76,100
38128518#3,8420.921477018985,123.72056315378535,0.7658567168129932,3.5914833367084684,13.180612405670084,4.1690020394167275,1,12,54.95,100
4020913#2,2446.86869050299,16.37287565700701,0.12829281554966895,0.8249873837129843,11.102521222731635,7.353284750570691,1,11,81.64,100
438251112#2,2943.8157667733562,12.687465642343783,0.12407291554274681,1.0134252651138027,12.924885280018945,11.535885756022854,1,12,149.1,100
438493999#3,9421.029067319605,131.6259501730245,0.8355749996975649,3.7393398730289698,26.912942236649332,3.6164756400159987,1,11,97.33,100
5002884#2,9466.757656116388,158.79443288735374,0.951322953025377,4.130982547729631,11.356450816476716,15.577930363888589,1,11,176.91,100
54357911#1,2293.1076314912084,0.0,0.03961686973597297,0.7004317430239475,13.162171657088473,8.305620291855549,1,12,109.32,100
54399802#5,7066.620422593944,124.2170676666923,0.7341866515028167,3.041164976534355,9.68628431212428,9.218189051939772,1,11,89.29,100
72704246#4,3810.358857997726,121.75870749969025,0.6432433902220447,1.648022641003116,4.2396425981663555,1.8539298580025232,1,11,7.86,100
8314670#1,18741.777239347844,324.470342298237,1.9455972062475166,8.133210150773035,27.106338252075698,1.2288638801092675,1,12,33.31,100
8314670#12,17303.154616656062,303.1267700901476,1.814365380135969,7.421865039820974,28.585697209569645,10.30690270872129,1,14,294.63,100
8314670#13,9686.075113678622,133.07140212490899,0.8477786263235831,3.8845365932563536,26.0087010727474,3.5788023300222274,1,12,93.08,100
8314670#18,8340.927473951413,107.84602519492782,0.7000854701535836,3.236999455214103,26.583069784016914,8.658142263854863,1,12,230.16,100
8314670#7,22161.276410391703,398.30281364691035,2.3675347311224835,9.73233908938168,27.760022692058023,3.2107322457448695,1,12,89.13,100
95181608#5,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,653720.0,1,11,653.72,100
-134771967#11,11789.909689303759,166.5309734549961,1.048176211406316,4.98795166504305,21.166971338817103,3.491760763357768,1,10,73.91,120
-134771967#2,3978.6338914262924,6.662365066299381,0.12719363697481637,1.2673805400116973,22.661534261368747,9.521861914170634,1,12,215.78,120
-134771967#6,6910.413347088297,83.18832866849725,0.5533230837468538,2.540520781390031,27.552834726226465,9.983364787441332,1,12,275.07,120
-134772006#2,5017.119426632733,31.446690211933323,0.2627291727734892,1.8689752363589274,17.923494991395,4.701092060474417,1,11,84.26,120
-134772006#3,4398.703000996615,27.8357295359373,0.22987521102331931,1.6367051211357106,15.47288897454647,8.454141965032372,1,12,130.81,120
-134772077#0,3356.6643294694413,22.176060549721118,0.17751741993670972,1.2118132883476203,12.782303059454266,5.469280432080819,1,10,69.91,120
-134772098#2,4969.904787143551,104.37007540719783,0.5919438167357559,2.1094663704547347,7.467115895799361,46.52264741135528,1,10,347.39,120
-134816231#6,9277.652574629848,150.63605820265644,0.909520657569183,4.028169046838927,11.89212316826915,6.4925328225672585,1,10,77.21,120
-18642077#1,14873.755729439317,232.14550652100502,1.422146941454012,6.4966747656552775,18.897705915407276,12.841241211302343,1,12,242.67,120
-18642077#8,6261.8725080382965,116.66460061803376,0.6798549820448039,2.684832449294593,8.781053527421316,44.84769381831203,1,9,393.81,120
-23453729#0,8129.273728213233,104.40296804251969,0.679360758492749,3.1327304141233827,26.780973762031902,7.932497223128676,1,10,212.44,120
-23642652#1,6722.170261518167,62.20908161216253,0.44729660610486527,2.5927224317983883,21.335306140271197,22.37699318027838,1,12,477.42,120
-23642658#0,2336.5786776916857,7.456676789502315,0.08501867784476788,0.7520049228164054,11.927719059994878,11.036477245806,1,10,131.64,120
-29185369#12,4897.1438031455355,147.47503267415033,0.7874530775862066,2.1671603220458304,4.004851583158597,3.4408266358604513,1,12,13.78,120
-35013311#2,5286.7782575801675,66.5293123811108,0.4273662289980608,2.138577756571014,12.146540301400059,17.26664505248673,1,11,209.73,120
-4020919,5422.077827933451,104.07204660662846,0.6016902911736676,2.3001620158335165,8.334728149908074,2.289216835489762,1,12,19.08,120
-4339351#0,5288.869942691762,0.0,0.015808910961979797,1.5833909620079392,16.70444975728972,8.52407604374169,3,9,142.39,120
-4339351#3,8924.358221220209,139.32716025237437,0.8493102532777852,3.8479054824286916,12.429159363355465,1.3299370871963334,1,10,16.53,120
-5002813#4,3116.660994774039,63.22764168343834,0.35848780833586064,1.2280730722132065,7.73088742029448,6.7301458644211,1,14,52.03,120
-5002830#1,2433.090785349264,0.0,0.03773450287284516,0.7505589977985216,13.800076062497727,2.707956088847547,1,10,37.37,120
-5002841#3,6848.010154660102,65.85901494525075,0.4681479852873517,2.6191955609703954,22.75478973559245,7.2081527408466535,1,11,164.02,120
-5002884#2,11814.227075426703,174.08003791051354,1.0807518176373103,5.0975076249421125,17.044941829340914,10.3790321944936,1,11,176.91,120
-54399802#0,3860.441889450184,39.15609299654016,0.26723703457323744,1.4721322107633272,11.885555106933618,9.652893698929596,1,10,114.73,120
-8314670#11,10688.509337908838,160.11823120616023,0.9883915037064738,4.61842798741241,14.913322204772879,2.8162738941265726,1,14,42.0,120
-8314670#18,12307.089913750717,216.06807735799583,1.2965930075528063,5.0165887707227155,30.799739771969538,7.4831801082214655,1,12,230.48,120
-8314670#5,6575.232645701804,109.6098157199222,0.6554465870205697,2.7969906064938477,10.164931762889164,8.649344830920008,1,13,87.92,120
-83500557#0,4480.693273892797,32.95216872784067,0.25499254373034586,1.6921737987893972,14.791388796408038,3.6683506022893924,1,12,54.26,120
-95181608#5,6060.3754833529865,49.99125410347754,0.3738670218318918,2.328173582903595,19.307782542570557,33.839204401616094,1,11,653.36,120
103046586#3,9822.056497482243,162.4838224345889,0.9769934945139498,4.287137219540526,11.809853399439534,9.073779019567299,1,12,107.16,120
103046586#6,6076.1061786128885,78.17384656852602,0.5121277637154565,2.1038230624928755,29.52339147829837,3.875909720064294,1,11,114.43,120
103046586#7,9855.434975235561,138.31209371515982,0.8762883722840153,3.9552037184263074,26.42317640341524,4.750375128395855,1,13,125.52,120
134771967#0,9744.0788522667,139.61147569603295,0.8716025685064402,4.1676742293475915,15.12058046502061,5.419104126958416,1,10,81.94,120
134771989#0,5320.666553581666,101.76806656304254,0.5886756942512343,2.2517836613599247,8.354919743582627,1.4626112967016975,1,5,12.22,120
134816283,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,21560.0,1,12,21.56,120
18752151#1,6873.464774355125,106.02219299184256,0.646556330085012,2.909208080802365,11.281111866178705,10.570766553385312,1,12,119.25,120
199812339,5556.374158753189,118.89370061420655,0.6726963623872915,2.391778804996285,7.254594945795059,25.36047861729886,1,12,183.98,120
23642655#9,2279.2093571532846,13.159551490907223,0.10949182001311193,0.7465966050326521,11.074163448246544,11.80856690540411,1,11,130.77,120
23642659#2,5486.327621532634,53.453245106767085,0.37335333437967155,2.165752965581387,14.829725222501287,4.42017630242672,1,12,65.55,120
23642661,6357.679809877165,82.64712653520449,0.5275031055584924,2.623123361262319,12.972406836357225,6.01815846394799,1,10,78.07,120
28497153,10470.115707851974,162.1718541427733,0.992005544050453,4.543888590108342,13.763025839990629,1.7111062838792168,1,6,23.55,120
28497210#0,23191.70736592481,426.19308445274805,2.521475704237297,10.19417739721037,28.874896357401163,19.27764495186917,1,9,556.64,120
29185369#17,3336.117324196078,7.571776976896021,0.11108027668942576,1.1434249709312658,15.142658913942283,4.519021420801768,1,9,68.43,120
35013311#2,3992.702540240722,32.263220869065506,0.23933914791124683,1.500867579895474,13.223983421477943,15.925609802107786,1,11,210.6,120
35193872#4,7837.925534723318,126.37744426215035,0.7632142896396613,3.3658381265166066,11.220837834005634,11.057997792639492,1,11,124.08,120
38128478#1,6796.644658700178,80.39592278640542,0.537683411327995,2.488704451260589,27.468121514130843,33.38888680568079,1,11,917.13,120
38128518#6,6463.39000352942,100.49066422048665,0.6111560770793544,2.7245379231754163,10.934282333666134,2.9567555522558138,1,11,32.33,120
436010315,3974.5810298033125,39.51713175565017,0.2717481195969223,1.5194074028313984,12.146056013772656,8.499878469433542,1,10,103.24,120
586899847#1,6043.195518563899,56.84720702161971,0.4032887662733532,2.3849721865341866,16.607192054320624,15.73294263987414,1,12,261.28,120
623130363,3361.8868621183697,147.62107715879472,0.7509654569592593,1.4994523788874488,1.9160288247745485,36.309474628173206,1,11,69.57,120
658931586#3,4981.207583446696,115.12274007790616,0.6413788422714156,2.138241418411695,6.576214392017937,13.516895086007645,1,9,88.89,120
8314670#12,2509.3548063072094,72.70483724276728,0.3869661985186911,0.9898535735306374,5.896428781986043,49.967533043070574,1,14,294.63,120
8314670#8,7907.387261520983,145.9818571484304,0.8542168313746256,3.449658959152375,9.230401807907038,3.8329859020538453,1,11,35.38,120
8314670#9,7140.191522007519,100.59623788509529,0.6407720609144772,2.604346145911456,29.596654913174213,5.257350888351188,1,11,155.6,120
-134772077#8,4853.029486385091,62.868348742900665,0.39984590916348367,1.9509903863647116,11.471663086667958,2.741537976001954,1,12,31.45,140
-134772097#4,4457.51785490554,101.26569658985339,0.5652029331205511,1.8844110366525009,6.830909202204743,2.166622269729944,1,10,14.8,140
-134816231#4,4504.4066940555485,34.16260543804962,0.26105425176285113,1.7066853261226853,14.656937350756667,3.360183565051362,1,12,49.25,140
-134816231#5,11609.27948527859,166.52262954517508,1.0417903931356505,4.973627137089456,18.172129701767417,3.464095900321331,1,12,62.95,140
-134816231#6,7665.6222015217545,106.99690454816407,0.6709657852518259,3.2306273034691086,13.358746868756727,5.779733739889764,1,10,77.21,140
-136577727#0,4062.588152295838,151.74090512152512,0.7867964830057576,1.8122796061360604,5.657707527730758,5.185846008510083,2,14,29.34,140
-18642077#6,3914.3417688129125,4.550619049604039,0.11528291186849553,1.2574868702456308,21.77827220569355,4.42964433031467,1,11,96.47,140
