Edge,CO2_Emissions,CO_Emissions,HC_Emissions,NOx_Emissions,Mean_Speed,Estimated_Travel_Time,Traffic_Level,Total_Neighbours,Length,Step_Count
-133632843#1,18549.44001170728,316.47400204461513,1.9034567421727244,8.061908073865343,26.230703077046208,52.374120356773226,1,12,1373.81,20
-255043871#0,6716.439819535689,109.69665299863587,0.6593529048544992,2.8556369824891457,10.476528517203405,64.17011120583078,1,10,672.28,20
-4307124#4,3391.4012061197263,35.9794965622738,0.24104935925384344,1.2711668973853818,11.083444006433128,15.21097592969711,1,11,168.59,20
-4313352#2,7992.641016071823,117.7382804608473,0.7278965613934187,3.3997925452091726,12.765785791433661,4.163472650125911,1,12,53.15,20
-4357480#1,5281.890878727563,58.09210826228609,0.38901859469688416,2.1064822340085385,13.332377344462124,16.61969161801723,1,11,221.58,20
-47001893#4,4377.29854995201,138.34286416334984,0.7329933309979749,1.9248071622112775,3.895596555923112,120.32816881082894,1,12,468.75,20
143190651#0,3853.135215458357,115.37928667498718,0.6150587799689964,1.6542050051389336,4.761388674098999,8.388309111849155,1,10,39.94,20
4354207#0,6923.0091798561725,137.99157272807136,0.7934908137871032,3.0156680299475784,8.055991463153623,5.1539280037601305,1,11,41.52,20
4400121#1,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,304830.0,1,12,304.83,20
769044037#0,6835.493972064064,91.67251970967644,0.5804993069033969,2.845589396761873,13.092068128776734,12.875735013131989,1,10,168.57,20
-133632843#6,13691.916067864171,231.03070327006276,1.3967417589845954,5.710124358448175,27.506039230800024,6.986102156970237,2,10,192.16,40
-176866604#4,2970.915979774741,24.736738143760626,0.17942298304052479,1.0648147461674926,11.395593784117649,5.5109019494469935,1,11,62.8,40
-255043871#0,9393.422958808644,122.5254548483018,0.7912036463206696,3.775310735408746,24.725147635970725,27.190130869914455,1,10,672.28,40
-33049196#4,2767.6200962202656,21.056080799445375,0.15760523803775725,0.970454402400172,11.33386850441396,2.907215659610632,1,11,32.95,40
-4257509#8,3983.3224813288525,49.41538485638726,0.3169363208306405,1.5542308917414263,10.936046900013729,3.924635692623641,1,12,42.92,40
-4299393#0,6263.284995792682,117.57743242147453,0.6840553512280024,2.6877100901746704,8.695860994166704,5.104727413395566,1,12,44.39,40
-4307118#1,4813.521769474076,105.458280783304,0.5930852907882379,2.045433148703459,7.095469020213932,5.6289443144937845,1,12,39.94,40
-4307131#3,9273.087429981422,153.38616830552928,0.921895707681821,4.035148737991667,11.531601370801217,9.756667472471154,1,12,112.51,40
-4312305#3,2624.722222222222,164.7777777777778,0.8119444444444445,1.2044444444444444,0.0,32579.999999999996,1,11,32.58,40
-4354190#2,8718.71933080815,131.43536465583776,0.8083455269975198,3.7378741491898566,12.946319846834026,3.1754197707430576,1,12,41.11,40
-4354254#1,7770.514417161832,136.02543928178505,0.8054447196623576,3.3660134154914902,9.96986823428888,5.426350552350985,1,11,54.1,40
